file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt
VAF/HE.VAF..HHN__20250108T105016Z__20250108T105116Z.mseed,HE,VAF,0,0,0,0,2025-01-08 10:50:22.590000,1.0,2025-01-08 10:50:22.590000,1.0,2025-01-08 10:50:16,2025-01-08 10:51:16
VAF/HE.VAF..HHN__20250108T105016Z__20250108T105116Z.mseed,HE,VAF,0,0,0,0,2025-01-08 10:50:44.240000,1.0,2025-01-08 10:50:45.040000,0.8454104744651814,2025-01-08 10:50:16,2025-01-08 10:51:16
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:50:36.386000,1.0,2025-01-08 10:50:36.386000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:50:39.536000,1.0,2025-01-08 10:50:39.536000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:50:44.586000,1.0,2025-01-08 10:50:44.586000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:50:48.886000,0.9946809952916971,2025-01-08 10:50:50.086000,0.6205036968571358,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:50:56.036000,1.0,2025-01-08 10:50:56.036000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:51:02.186000,0.9533313210483003,2025-01-08 10:51:02.186000,0.9533313210483003,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:51:10.486000,0.7171642048274562,2025-01-08 10:51:10.486000,0.7171642048274562,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:51:25.186000,1.0,2025-01-08 10:51:25.186000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:51:30.686000,0.7000786034353308,2025-01-08 10:51:30.686000,0.7000786034353308,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:51:40.086000,0.6368152287755666,2025-01-08 10:51:40.086000,0.6368152287755666,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:51:45.436000,0.68911963460738,2025-01-08 10:51:45.436000,0.68911963460738,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:51:48.436000,0.8948907395474374,2025-01-08 10:51:48.436000,0.8948907395474374,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:52:21.036000,1.0,2025-01-08 10:52:21.036000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:52:35.486000,0.6773010567798661,2025-01-08 10:52:35.486000,0.6773010567798661,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:52:52.036000,1.0,2025-01-08 10:52:52.036000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:52:58.496000,0.855439892446596,2025-01-08 10:52:58.496000,0.855439892446596,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:03.686000,1.0,2025-01-08 10:53:04.656000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:13.586000,0.7485611300079043,2025-01-08 10:53:13.586000,0.7485611300079043,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:16.936000,0.5236703905107567,2025-01-08 10:53:21.386000,0.6348814739386357,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:24.536000,0.6438399785595423,2025-01-08 10:53:24.536000,0.6438399785595423,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:28.136000,1.0,2025-01-08 10:53:28.136000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:31.386000,1.0,2025-01-08 10:53:31.386000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:38.886000,0.7824853119435139,2025-01-08 10:53:38.886000,0.7824853119435139,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:41.886000,1.0,2025-01-08 10:53:45.886000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:48.886000,1.0,2025-01-08 10:53:48.886000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:53:55.136000,0.9848695364469993,2025-01-08 10:53:55.436000,0.5090925249880474,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:08.236000,0.7703142756279071,2025-01-08 10:54:08.236000,0.7703142756279071,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:18.136000,0.7571018757862857,2025-01-08 10:54:18.136000,0.7571018757862857,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:22.336000,0.6094112749151062,2025-01-08 10:54:22.336000,0.6094112749151062,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:29.286000,1.0,2025-01-08 10:54:29.286000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:32.736000,0.691383911525165,2025-01-08 10:54:32.736000,0.691383911525165,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:38.936000,0.6546403106239495,2025-01-08 10:54:38.936000,0.6546403106239495,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:43.886000,0.796150466432918,2025-01-08 10:54:46.336000,0.6247633343612247,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:54:54.686000,0.5301245642763595,2025-01-08 10:54:54.686000,0.5301245642763595,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:55:00.636000,1.0,2025-01-08 10:55:00.636000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:55:05.986000,0.8898508319649221,2025-01-08 10:55:05.986000,0.8898508319649221,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:55:15.986000,1.0,2025-01-08 10:55:17.986000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:55:31.686000,0.8501420923973987,2025-01-08 10:55:35.436000,0.9808690056972494,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:55:40.386000,1.0,2025-01-08 10:55:40.386000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:55:44.236000,1.0,2025-01-08 10:55:44.236000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:55:50.836000,1.0,2025-01-08 10:55:50.836000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:56:03.486000,1.0,2025-01-08 10:56:03.486000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:56:08.036000,1.0,2025-01-08 10:56:09.386000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:56:18.736000,1.0,2025-01-08 10:56:18.736000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:56:23.036000,1.0,2025-01-08 10:56:23.036000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:56:40.786000,0.6162958931322804,2025-01-08 10:56:43.386000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:56:47.186000,1.0,2025-01-08 10:56:49.886000,0.8918874661409777,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:56:53.736000,1.0,2025-01-08 10:56:55.286000,0.9531548195534713,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:04.136000,1.0,2025-01-08 10:57:04.136000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:09.836000,1.0,2025-01-08 10:57:11.986000,0.798896957365527,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:15.486000,0.6765183802685385,2025-01-08 10:57:15.486000,0.6765183802685385,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:23.136000,1.0,2025-01-08 10:57:23.136000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:27.486000,1.0,2025-01-08 10:57:27.486000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:39.586000,0.8823725006240425,2025-01-08 10:57:39.586000,0.8823725006240425,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:45.436000,1.0,2025-01-08 10:57:46.586000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:50.736000,1.0,2025-01-08 10:57:50.736000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:57:59.286000,1.0,2025-01-08 10:58:04.636000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:58:16.636000,1.0,2025-01-08 10:58:16.636000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:58:30.286000,0.5508779767743284,2025-01-08 10:58:30.286000,0.5508779767743284,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:58:40.836000,0.8657670695600702,2025-01-08 10:58:40.836000,0.8657670695600702,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:58:50.936000,0.7613648793757053,2025-01-08 10:58:50.936000,0.7613648793757053,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:05.386000,1.0,2025-01-08 10:59:05.386000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:11.086000,0.7168577867764274,2025-01-08 10:59:11.086000,0.7168577867764274,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:19.336000,0.8386391132289855,2025-01-08 10:59:19.336000,0.8386391132289855,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:27.536000,1.0,2025-01-08 10:59:27.536000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:32.536000,0.708775442041518,2025-01-08 10:59:32.536000,0.708775442041518,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:38.836000,1.0,2025-01-08 10:59:38.836000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:45.536000,1.0,2025-01-08 10:59:45.536000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:48.786000,0.6763033768193814,2025-01-08 10:59:48.786000,0.6763033768193814,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 10:59:52.136000,0.8586256659132838,2025-01-08 10:59:52.136000,0.8586256659132838,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:00:01.136000,0.7986452149156447,2025-01-08 11:00:01.136000,0.7986452149156447,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:00:05.486000,1.0,2025-01-08 11:00:05.486000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:00:15.286000,0.6687175331838506,2025-01-08 11:00:15.286000,0.6687175331838506,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:00:24.036000,0.6610105080622292,2025-01-08 11:00:25.136000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:00:28.186000,1.0,2025-01-08 11:00:28.186000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:00:52.786000,0.8026251235692268,2025-01-08 11:00:52.786000,0.8026251235692268,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:00:57.436000,1.0,2025-01-08 11:00:59.936000,0.841682902609851,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:01:03.036000,0.6317632094740948,2025-01-08 11:01:03.036000,0.6317632094740948,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:01:10.736000,0.6711774404664178,2025-01-08 11:01:10.736000,0.6711774404664178,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:01:26.636000,0.7702021006404641,2025-01-08 11:01:26.636000,0.7702021006404641,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:01:34.286000,1.0,2025-01-08 11:01:34.936000,0.6176787826698258,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:01:38.186000,1.0,2025-01-08 11:01:40.336000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:01:45.636000,0.7647526508043521,2025-01-08 11:01:45.636000,0.7647526508043521,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:01:49.386000,1.0,2025-01-08 11:01:49.386000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:03.886000,1.0,2025-01-08 11:02:03.886000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:08.286000,0.7693011609399134,2025-01-08 11:02:08.286000,0.7693011609399134,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:15.416000,0.8653069590940081,2025-01-08 11:02:15.416000,0.8653069590940081,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:23.236000,1.0,2025-01-08 11:02:23.236000,1.0,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:30.236000,0.7543195373071572,2025-01-08 11:02:30.236000,0.7543195373071572,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:35.436000,0.8410999234785468,2025-01-08 11:02:35.436000,0.8410999234785468,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:53.036000,0.6759912133782464,2025-01-08 11:02:53.036000,0.6759912133782464,2025-01-08 10:50:33,2025-01-08 10:51:33
OBF0/HE.OBF0..HHN__20250108T105033Z__20250108T105133Z.mseed,HE,OBF0,0,0,0,0,2025-01-08 11:02:59.736000,0.5897909534600487,2025-01-08 11:02:59.736000,0.5897909534600487,2025-01-08 10:50:33,2025-01-08 10:51:33
OUF/HE.OUF..HHN__20250108T105039Z__20250108T105139Z.mseed,HE,OUF,0,0,0,0,2025-01-08 10:50:46.480000,1.0,2025-01-08 10:50:46.780000,0.695227049011154,2025-01-08 10:50:39,2025-01-08 10:51:39
TOF/HE.TOF..HHN__20250108T105052Z__20250108T105152Z.mseed,HE,TOF,0,0,0,0,2025-01-08 10:50:59.340000,0.5999283938427806,2025-01-08 10:50:59.340000,0.5999283938427806,2025-01-08 10:50:52,2025-01-08 10:51:52
TOF/HE.TOF..HHN__20250108T105052Z__20250108T105152Z.mseed,HE,TOF,0,0,0,0,2025-01-08 10:51:26.450000,1.0,2025-01-08 10:51:26.450000,1.0,2025-01-08 10:50:52,2025-01-08 10:51:52
TOF/HE.TOF..HHN__20250108T105052Z__20250108T105152Z.mseed,HE,TOF,0,0,0,0,2025-01-08 10:51:46.940000,0.6750688592258516,2025-01-08 10:51:49.750000,1.0,2025-01-08 10:50:52,2025-01-08 10:51:52
KLF/FN.KLF..HHN__20250108T183519Z__20250108T183619Z.mseed,FN,KLF,0,0,0,0,2025-01-08 18:35:26.250000,0.5117432842303236,2025-01-08 18:35:27.050000,1.0,2025-01-08 18:35:19,2025-01-08 18:36:19
KLF/FN.KLF..HHN__20250108T183519Z__20250108T183619Z.mseed,FN,KLF,0,0,0,0,2025-01-08 18:35:33.190000,0.6395461464778041,2025-01-08 18:35:33.190000,0.6395461464778041,2025-01-08 18:35:19,2025-01-08 18:36:19
KLF/FN.KLF..HHN__20250108T183519Z__20250108T183619Z.mseed,FN,KLF,0,0,0,0,2025-01-08 18:36:26.150000,1.0,2025-01-08 18:36:26.150000,1.0,2025-01-08 18:35:19,2025-01-08 18:36:19
KIF/HE.KIF..HHN__20250108T183544Z__20250108T183644Z.mseed,HE,KIF,0,0,0,0,2025-01-08 18:35:54.430000,1.0,2025-01-08 18:35:54.470000,1.0,2025-01-08 18:35:44,2025-01-08 18:36:44
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:40:20.968000,1.0,2025-01-09 03:40:20.968000,1.0,2025-01-09 03:40:13,2025-01-09 03:41:13
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:40:27.818000,0.694065515963398,2025-01-09 03:40:27.818000,0.694065515963398,2025-01-09 03:40:13,2025-01-09 03:41:13
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:40:35.168000,1.0,2025-01-09 03:40:35.168000,1.0,2025-01-09 03:40:13,2025-01-09 03:41:13
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:40:38.568000,0.5416044278181331,2025-01-09 03:40:38.568000,0.5416044278181331,2025-01-09 03:40:13,2025-01-09 03:41:13
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:40:52.468000,1.0,2025-01-09 03:40:52.468000,1.0,2025-01-09 03:40:13,2025-01-09 03:41:13
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:40:55.868000,0.7184165086616778,2025-01-09 03:40:55.868000,0.7184165086616778,2025-01-09 03:40:13,2025-01-09 03:41:13
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:40:58.868000,0.9703279753780935,2025-01-09 03:40:58.868000,0.9703279753780935,2025-01-09 03:40:13,2025-01-09 03:41:13
OBF8/HE.OBF8..HHN__20250109T034013Z__20250109T034113Z.mseed,HE,OBF8,0,0,0,0,2025-01-09 03:41:16.408000,0.6655360995675405,2025-01-09 03:41:16.408000,0.6655360995675405,2025-01-09 03:40:13,2025-01-09 03:41:13
